"year","forecast_horizon","intercept","A","D","DD","E","NegE","AC","t_intercept","t_A","t_D","t_DD","t_E","t_NegE","t_AC","adj_r_squared"
1983,4,2.13950986791152,0.0132840312848621,1.32130152235023,11.3323922377223,0.218667267842547,-2.96199724895866,-0.036161720332515,2.85525892793712,1.01006119526851,2.89712961577192,3.61228892611292,1.25905207584563,-1.39492929690602,-0.54419803680377,0.688337675984524
1984,4,2.69782405682028,0.0016312355866169,1.08110271200778,13.2610932065036,0.37698365656042,-3.0863778137097,-0.0913673475585405,3.04825554996734,0.117181502367101,2.39778937034054,3.27326054259786,1.9811827329495,-1.11075068954034,-1.27624260389401,0.622428831353487
1985,4,1.08281349501958,-0.00245226998962596,0.423723377489985,15.5052469271685,0.693424642357024,2.36047814775192,-0.128072565660496,0.94429274686582,-0.182498211368403,0.883591965257603,3.83704880718571,3.3579264366254,0.70663052839012,-1.73794481619732,0.586684605607565
1986,4,-0.430236766785208,0.00170291603281701,0.0981217539845115,15.6670027374359,0.804020397300028,5.84409087991689,-0.115784519635265,-0.343460703631068,0.156614543513645,0.223074756231263,3.95537102525492,4.36345350850748,1.76252815123536,-1.83119927732084,0.594393930814263
1987,4,-1.28614147634491,0.00363253084100019,0.125365928367137,17.2264339479841,0.739256429030583,8.27619486854941,-0.111114124454295,-0.953506812002278,0.361198330938993,0.331600048026546,4.05677244751832,4.65279703940416,2.33586212642372,-2.1666284159246,0.593644145650141
1988,4,-1.05147992758338,0.000417251493769795,0.387421476689501,18.2757091551149,0.651489762818616,8.3046783727202,-0.0848213813534894,-0.82320143949668,0.0440014076666574,1.30181133042267,4.00451228952299,5.02804552230728,2.4987136048945,-1.73677802124127,0.590412920187851
1989,4,0.898731288804562,-0.0144652900473462,0.630906979304107,21.9248326041071,0.620166072932762,5.31251191880888,-0.163813101794472,0.518249583740774,-1.26873113010813,2.00166006440798,4.54668854356931,4.51579536930626,1.39221442475582,-2.62955233252328,0.52445194484782
1990,4,2.35005003529503,-0.017009025297123,0.645270372845978,26.1546433575571,0.560312640468391,2.60368297323958,-0.164609213862473,1.28882167924985,-2.24602558741007,2.61497235761783,5.92417369686367,4.56025986872238,0.634529178227111,-2.61308861380565,0.432231393990761
1991,4,3.11283326395212,-0.00517718797585714,0.401368868113007,25.2728677258671,0.483927734065034,-0.957802729686666,-0.12577746292414,1.68943560177521,-1.10604633591378,1.71370326558499,5.58482467822303,4.27737926227037,-0.235444066976015,-2.16782661499283,0.373701741713265
1992,4,4.04084606752802,0.00252403752980017,0.347806022056315,20.9170826880756,0.436147161542484,-3.44660570627523,-0.108274694295773,2.07308658569693,0.703449904758119,1.45762833696609,4.5217895703648,3.70870387426507,-0.794546727384593,-1.9663523389498,0.406618063837502
1993,4,5.62773607835216,0.00669524423809754,0.506389920009951,17.1663765932435,0.34687735084002,-5.45613355360483,-0.103195223604578,2.9269520936222,2.43402534857551,2.35503423642869,3.83702692347237,3.31485661316643,-1.27423968098505,-2.00143980269241,0.44613014572738
1994,4,6.87685056685662,0.00903430206084174,0.639167960990525,13.6258329827643,0.311609034848219,-7.03977804724815,-0.109504073167389,3.68821895160269,4.56740722569599,3.08087701618036,3.18874451460222,3.27903835025664,-1.70562986844976,-2.19315796541167,0.495900983425259
1995,4,6.15819585896158,0.0104766965395721,0.555543598369561,10.8616062291378,0.371511585190104,-5.61891672844363,-0.14430925051263,3.24200386886112,6.35275740585192,2.86608911719286,2.58635538294063,4.04525022908883,-1.34653567297898,-3.05902344115967,0.53756215761146
1996,4,4.13183538991537,0.0108477974761,0.341989435317585,6.83031416007178,0.50413814308126,-1.98219460188627,-0.193713447429996,1.65490997457674,6.26415904774186,1.33853147544252,1.53695807506817,4.17968671275395,-0.401858882342003,-3.27831102434394,0.547583070280476
