"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
1997,1,-0.705242358546091,1.48719621857698,1.06877975790962,-0.479519977568985,-2.01194050584899,4.70332876911177,2.23072858944151,-2.76638075426739,0.04193309154576
1998,1,-0.903843722365445,1.66487109400359,1.32775186613952,-0.542172760048446,-2.20228107094993,4.49434214060478,2.36315449293257,-2.73533336030634,0.0372089666253689
1999,1,-0.9993157861406,1.76151964428772,1.42678604191299,-0.617543493321401,-2.36497516678505,4.49374129629586,2.46635834716724,-2.8442268559442,0.0273203825357482
2000,1,-1.04631104118272,1.83922501231438,1.50210717633476,-0.680456440519868,-2.39901651707217,4.47659906956742,2.47144233883189,-3.02583481068071,0.0269271879277335
2001,1,-1.37031338874894,2.15283689117421,1.88679622439643,-0.854472677958971,-2.4629770032543,4.10728561619852,2.42212016310494,-3.0029853862406,0.0242055043251156
2002,1,-1.25330981040556,2.05709619800969,1.89014283516594,-0.655560565259123,-2.48384698539311,4.26964484312364,2.49054047783457,-2.60785303804095,0.0213783321291444
2003,1,-1.45976824741456,2.27605153078799,2.3050002695607,-0.690014295082586,-2.44746186061255,3.97527271806627,2.49968975409094,-2.56683806598593,0.0178128329086289
2004,1,-2.0921039160397,2.86789957168709,3.27623144191936,-0.980422984839991,-2.22987979107987,3.22797839350295,2.27365258727968,-2.37057061342717,0.0121687824616002
2005,1,-2.87742518918702,3.57378878537159,4.42258462404064,-1.29202663340533,-2.37222924330271,3.17152439001629,2.41656926056238,-2.33865951210057,0.0127362971648752
2006,1,-3.65006006910101,4.26172068533515,5.59167432961932,-1.55178557845564,-2.48751692161073,3.16724035601793,2.53175008016476,-2.35311961513962,0.0127595240013822
2007,1,-4.92826999907424,5.33314602191328,7.72597134364239,-1.82219122269885,-2.51934319264206,3.03657868097245,2.47812515062417,-2.69219610566188,0.0128883005078072
2008,1,-8.20068334670176,7.78667903610491,12.6719637831032,-2.65879535184325,-2.3377531687024,2.68374106089688,2.3270308035461,-2.36584273633068,0.0180522328715145
2009,1,-9.47884762620892,8.49135012646006,14.473370120395,-2.93514408087203,-2.44132569555701,2.75655219257101,2.42373080796292,-2.43302192382479,0.021624688106699
