"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
1972,3,-0.124550838009203,1.03317194282132,0.757576140077899,-0.742250553109455,-0.480144062775166,6.90101357673056,2.40879537099208,-6.09860744458226,0.122250163699912
1973,3,-0.192305710162783,1.1234695828951,0.914888111051737,-0.779079314578909,-0.67200326529668,6.62871773454453,2.6578329870756,-6.14092644976019,0.107331181548643
1974,3,-0.129182362675978,1.10605605904902,0.845006196864799,-0.675995333397206,-0.582504954429035,8.11289537898074,3.05055610592914,-6.09478315528291,0.107011148589378
1975,3,-0.205651385358197,1.14696670385742,0.908459764922289,-0.706424749663829,-0.865432459268147,7.92731992519785,3.03685461531722,-5.50951927414775,0.117661664414646
1976,3,-0.0875388708824504,1.08688955695079,0.775929240110811,-0.747833635128669,-0.372155157066759,7.69241988828278,2.6542518075939,-6.10968944392014,0.123210404961593
1977,3,0.108876607693657,1.0172535139425,0.690176948542527,-0.640174390757863,0.599857592467968,9.03315186976059,2.90479500875808,-4.73297536770309,0.11070456999746
1978,3,0.100290244571685,1.06299653005244,0.693412521226422,-0.677865420236285,0.577977490605165,9.86639723863255,3.08421524851563,-5.41271399993284,0.120217962618693
1979,3,0.138595916372005,1.0573459911393,0.645295469165941,-0.659240864263956,0.903468924313698,11.1068847832373,3.19492376104229,-5.78832078349274,0.122099241972668
1980,3,0.16930707449721,1.03306557339096,0.596346610709852,-0.615774367812153,1.19231861521892,11.8949554935319,3.17400629008288,-6.01712295086441,0.120279730982304
1981,3,0.242066545703653,0.93672913141462,0.42864149008683,-0.551896879677208,1.79282030851732,11.7781375747031,2.43215232478028,-6.03004507867994,0.121144410605989
1982,3,0.281280821683845,0.866800234906512,0.280978889039073,-0.523544147319318,2.51857207196396,13.3321035280902,1.90523723410568,-6.17580915727673,0.1287949845395
1983,3,0.28182653680772,0.821889820714158,0.199267413846686,-0.501428036362501,3.08796529866885,15.6476219803578,1.61527222237067,-6.65155055468836,0.146092459887499
1984,3,0.268868271061347,0.798077633613707,0.252412489425916,-0.370559608521136,3.1620899501826,16.3543859367812,2.05041672673794,-4.48082122743002,0.150128379751868
1985,3,0.205851023876581,0.787236265539027,0.247797141847804,-0.338309761213812,2.59943791826142,17.2390904591846,2.15011468791572,-4.03024312466049,0.158118008306375
1986,3,0.1040261236181,0.798216740573618,0.332135893862437,-0.297033040015684,1.2410570096508,16.4981792372157,2.71834950315577,-3.15463980842428,0.1576132515598
1987,3,-0.0652476441495152,0.845826386174565,0.367035902490263,-0.4110788531126,-0.653043480469892,14.7072835248544,2.68549319136382,-4.64228347197738,0.157952018616928
1988,3,-0.157546929791739,0.855003050007127,0.440031515453599,-0.432514075210918,-1.26112904107084,11.6901083552396,2.68773813509637,-4.83302859177021,0.134544771987529
1989,3,-0.223478720081228,0.857413497308619,0.485214389516719,-0.416531627943861,-1.64938494861599,10.429913574313,2.77560267392959,-4.46897181390179,0.121857244499366
1990,3,-0.294432669151832,0.859279199863621,0.543699417540551,-0.387092831954061,-1.80282882668301,8.51858287874243,2.6190183442465,-3.85789171183678,0.11176873001433
1991,3,-0.357643650009151,0.910225677084824,0.617428611353253,-0.422052401856265,-2.04609490724686,7.98306578458972,2.8053403893488,-4.127409722614,0.103816085672502
1992,3,-0.47744686233992,1.00257890741536,0.74187788832985,-0.518517283073887,-2.17336546544985,6.66318309450901,2.7433206592227,-4.24400700666882,0.0814010785498178
1993,3,-0.542222847860327,1.08249654551949,0.835068670880581,-0.590893153276586,-2.2146381818705,6.12588410816157,2.77684230618157,-4.3258127679375,0.078291086830178
1994,3,-0.560958136680767,1.14345549036619,0.864673759113861,-0.674490489308202,-2.20033597447695,5.89155096647628,2.77436727954853,-4.44826184366696,0.066902442972615
1995,3,-0.845584251616801,1.42973364830277,1.37038415647414,-0.76527220262296,-1.80502865934888,3.85813021333771,2.25205107688169,-3.2393914217898,0.0310787031036018
1996,3,-1.15732836332731,1.72403477206692,1.7866937448209,-0.930563401031162,-2.02778343072155,3.71628379818632,2.37374113078702,-3.32308662522435,0.0301202472098464
1997,3,-1.5091980175453,2.01451086163857,2.25707798356952,-1.0352904905923,-2.16164136868646,3.50806685876674,2.43477350440276,-3.11211137330082,0.0265943953842618
1998,3,-1.62249447594455,2.10648525477132,2.42291925829744,-1.0088634543121,-2.26999106306459,3.57572060117699,2.5290413953019,-3.1244328157081,0.0269338560785261
1999,3,-1.74666037138994,2.2552877423945,2.602638491034,-1.08105003787861,-2.41184873381413,3.67886295344924,2.65076701481852,-3.20534255575753,0.0215025438249418
2000,3,-1.70377916883757,2.26003212479353,2.70602885364165,-1.05687161456839,-2.40809816193045,3.70217559040376,2.73129324314165,-3.18395370441753,0.0198893089308487
2001,3,-2.31729834810762,2.80222676976258,3.54675911927505,-1.31072077257055,-2.39178694458682,3.35809388267123,2.61555349978194,-2.96477066381709,0.0193364083409657
2002,3,-3.11703851110784,3.53772972489769,5.18876672881734,-1.21209788079439,-2.15787989868268,2.82669737205865,2.36396692536064,-2.15502667261694,0.0139312338861242
2003,3,-3.68295572008745,4.08153734394179,6.15353422395781,-1.42687561661495,-2.27993214414112,2.89161621603114,2.47955909062065,-2.32561105465613,0.0129185690711116
2004,3,-4.58715495073028,4.86564191114889,7.57390683606438,-1.75072336013425,-2.41848389153903,2.95239805484638,2.59884786176397,-2.40736901126547,0.0128171336503925
2005,3,-6.18522962194067,6.18034867411542,9.90951254755312,-2.25293962945144,-2.40279075325743,2.812198749702,2.54089034573277,-2.23206630078603,0.0126064468575484
2006,3,-8.67532410561081,8.11790693075329,13.5940151198907,-2.92606786344561,-2.43634714017293,2.74284397880508,2.53864610668889,-2.17745878999796,0.0142655756974793
2007,3,-8.78642061169934,8.09454446404935,14.6305376805342,-2.11368530584576,-2.48678500759123,2.78262284721086,2.60368559869062,-1.94385221875538,0.0147745934909502
2008,3,-9.13465197609404,8.08088973713755,15.0188949600504,-2.14651685320485,-2.45420803412031,2.72275680149103,2.55769623642944,-1.9457661180026,0.0157527193080742
2009,3,-9.10303567868667,7.81833609218382,14.9190181070627,-2.17766837300726,-2.4211359907234,2.68615360748592,2.52541655864155,-2.00515925037564,0.0161002007988924
2010,3,-7.97106387507458,7.04048399659963,13.4122582836824,-2.30030033556666,-2.36806365274354,2.68620214021276,2.49231415120157,-2.18835041508529,0.0136728083031465
2011,3,-6.80223931393314,6.18817756894888,11.827710368422,-2.08091471605049,-2.24500027953982,2.61494475822264,2.3989341417147,-2.21548814314372,0.0118269561081085
2012,3,-6.26675673128094,5.61112230904183,10.5232666129783,-2.05756560039018,-2.05967468820244,2.44565309554194,2.21005682713215,-2.07391273656849,0.0114737828614094
2013,3,-5.63788883952395,4.93619104964551,9.33049143674365,-1.75526164761258,-1.89218623881958,2.29051622433986,2.03174741054056,-1.93160804704651,0.0103437234008491
2014,3,-4.88281868895217,4.17296869247954,7.95422742531543,-1.42941965150874,-1.66554914342288,2.06922922672787,1.78436070655061,-1.78602091052189,0.00949584105085088
2015,3,-2.93489974305492,2.74589761073151,4.84235089935701,-0.961411890776216,-1.35088339581694,1.89105880370892,1.48015495078914,-1.64500218754555,0.00742935125754662
2016,3,-0.947117403856665,1.41257300122805,1.82654998113935,-0.507604900662717,-1.20845799267006,2.791081655215,1.56619745523675,-2.04383867454469,0.0160501184855817
2017,3,-0.185073034160018,1.01353425058378,0.592833198851977,-0.514400945968131,-1.21155291908556,11.1757445322217,2.76001977526572,-6.66681176284107,0.175909519156149
2018,3,-0.257912372884792,1.14980518231574,0.744490677551935,-0.565918098215029,-1.60582608144363,12.2927657998734,3.28333617723356,-6.91774332347282,0.198420037168719
2019,3,-0.385528045511912,1.2153138287152,0.817251874424016,-0.603620807689028,-2.31312393776161,12.9476834491192,3.51142782471919,-6.83321084460156,0.190150710049258
2020,3,-0.491185263972353,1.31335355594214,0.918637869947788,-0.649629919785077,-2.89306131893565,14.3916330047541,3.8258784113521,-4.71315015349713,0.180519768249036
2021,3,-0.458821524368613,1.30920162101523,0.826246456178083,-0.626190838981343,-1.68304162803206,10.0273576993729,2.26954335168846,-4.14032379023773,0.167925644600734
2022,3,-0.520978105512175,1.33030012663489,0.834307981926835,-0.689367879656976,-1.71095361806286,9.43353880495092,2.07435763866731,-4.18664099354981,0.172664322544734
