"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
2015,3,-3.06510372615025,2.8849010730934,2.72715671987583,-2.9760990787655,-5.51227323930908,13.9587189048989,2.8103308521215,-7.28149328481321,0.00538724815893166
2016,3,-1.29332541998258,1.61708309144406,0.928481422577401,-1.69883687741245,-6.22324568869538,21.794961551851,2.58283257653054,-11.5589815426483,0.0139810230488358
2017,3,-0.580279598354091,1.21897246812397,0.211436779166117,-1.28966935297622,-12.9048120443613,79.1534980431077,2.76356767863488,-43.9397658572024,0.169288389618829
2018,3,-0.661976706635025,1.35426576655901,0.280372975797792,-1.36804712133732,-13.5279975649274,84.4066899402771,3.41178525827525,-45.256481335682,0.19127442235855
2019,3,-0.738478296124393,1.38251745879244,0.292862744896483,-1.35848288311895,-13.4148769229151,81.1816790300201,3.17805954895443,-40.1395524148314,0.181539455651832
2020,3,-0.79327987034643,1.44863618109776,0.239704784936368,-1.46940374277086,-12.5425467741845,79.6827809334408,2.23127694396595,-34.8842978938435,0.175922579153563
2021,3,-0.834545474712665,1.47829437869462,0.155629676494913,-1.4747202587088,-11.4314679087241,74.7800071516302,1.25243083623012,-30.6851968154916,0.160860525733841
2022,3,-0.889522461962834,1.49491693665194,0.130483758817165,-1.50984218962204,-11.131417816933,71.4637812381738,0.969679931458237,-30.5532698349933,0.162594762723995
2023,3,-0.884999654368247,1.477047128588,0.0605022369149795,-1.49870545465636,-10.3187884489373,70.1469619213285,0.418922574157897,-29.0647333709099,0.173397578991256
1968,4,0.339236378213779,0.732688470703303,-0.130815578101292,-1.19865849449757,5.88388682481794,31.7360809232049,-0.615518878904186,-5.53971393384405,0.169948607546821
1969,4,0.205786052233336,0.770336867261898,-0.067449003923331,-1.20749289921443,3.32759097083963,30.5325198101807,-0.292852798690346,-5.2402439091623,0.126122245574116
1970,4,0.120334117710564,0.825605575529497,0.034472568738011,-1.22753018737443,1.82666805437757,30.1266027588686,0.13819092314127,-4.91590586900983,0.100096207706836
1971,4,0.0250363204177133,0.914488677937724,0.192747868298508,-1.23020094849442,0.353399610839693,30.5097334100228,0.746220619061667,-5.35610538165847,0.0854120404288694
1972,4,-0.0168822765603556,0.998194114705754,0.263013047946564,-1.35319178994168,-0.226666595428314,30.9703620949315,1.06020280064338,-6.985402447577,0.0753508347426591
1973,4,-0.0141269769603938,1.02616579899279,0.270563079147316,-1.34843883870709,-0.209538144766959,34.3770543315032,1.25618631297251,-8.34849991139201,0.0792537967668814
1974,4,0.0190535606025925,1.04555592968404,0.218470938235312,-1.35174137637755,0.31987338216093,38.9219833631854,1.1575760886642,-9.41549847316505,0.0841213603291254
1975,4,0.0405620884541982,1.04967407984505,0.222992909648906,-1.33847702679492,0.742217193154717,42.6601071680315,1.28878507503325,-10.2786250326871,0.0893152172531897
1976,4,0.105525829246966,1.03285170258626,0.20317187415306,-1.29408119541943,2.12348473839495,47.2278951902768,1.35153797119706,-12.9563993744099,0.0976544966903115
1977,4,0.143168053184783,1.05998306627587,0.236789691187053,-1.27075343182333,2.99253018093609,50.6897895650374,1.71572105343751,-14.5989267055573,0.103419362779209
1978,4,0.130924039758504,1.09817053750299,0.222121303333056,-1.29375246326898,2.81485283008962,54.5941002544105,1.68511560020905,-15.6779251837737,0.11154196313209
